value,proposed,result
58299, 11659.8, 0
61516, 12303.2, 1
78035, 39017.5, 0
55012, 16503.6, 0
32234, 9670.2, 1
98057, 68639.9, 1
78596, 23578.8, 0
64809, 19442.7, 0
76390, 15278.0, 0
57233, 28616.5, 0
64265, 19279.5, 0
92201, 36880.4, 1
23494, 7048.2, 0
40631, 8126.2, 0
62824, 37694.4, 0
49894, 34925.8, 0
68608, 13721.6, 0
90756, 45378.0, 0
50517, 10103.4, 0
85140, 34056.0, 0
78140, 31256.0, 1
98352, 49176.0, 0
82180, 24654.0, 0
88324, 17664.8, 0
47988, 14396.4, 0
13506, 4051.8, 0
20300, 6090.0, 0
29233, 14616.5, 0
64009, 38405.4, 1
72350, 21705.0, 0
66232, 26492.8, 1
50848, 15254.4, 1
49271, 9854.2, 0
13090, 2618.0, 0
16659, 3331.8, 0
83906, 25171.8, 0
22894, 13736.4, 0
11797, 3539.1, 0
65672, 19701.6, 0
11070, 3321.0, 0
30115, 9034.5, 0
88860, 62202.0, 0
23692, 7107.6, 0
88921, 26676.3, 1
45254, 18101.6, 0
55886, 11177.2, 0
93886, 18777.2, 0
15136, 4540.8, 1
73873, 14774.6, 0
49077, 24538.5, 1
43329, 25997.4, 0
25500, 12750.0, 1
82068, 57447.6, 1
88979, 62285.3, 1
12851, 5140.4, 1
20906, 6271.8, 0
75428, 22628.4, 0
13891, 8334.6, 0
33351, 16675.5, 0
27092, 8127.6, 0
88514, 61959.8, 0
15027, 4508.1, 0
78198, 15639.6, 0
85035, 42517.5, 1
35665, 7133.0, 0
7267, 2906.8, 0
75027, 52518.9, 0
22293, 8917.2, 0
38463, 26924.1, 0
91141, 27342.3, 0
95414, 19082.8, 0
24475, 7342.5, 0
64607, 19382.1, 0
30104, 9031.2, 0
52061, 26030.5, 0
42854, 8570.8, 0
99961, 29988.3, 0
56133, 39293.1, 1
59754, 11950.8, 0
26272, 7881.6, 0
72354, 43412.4, 0
19637, 5891.1, 0
74340, 14868.0, 0
47465, 14239.5, 0
12602, 2520.4, 0
37669, 18834.5, 0
18057, 9028.5, 1
37066, 11119.8, 0
45402, 18160.8, 1
58798, 11759.6, 0
1174, 352.2, 0
14146, 4243.8, 0
88423, 26526.9, 0
17490, 3498.0, 0
72804, 21841.2, 0
23433, 14059.8, 0
58540, 35124.0, 0
21122, 12673.2, 0
12194, 3658.2, 0
43010, 12903.0, 0
75435, 15087.0, 0
7246, 2173.8, 0
60599, 42419.3, 1
84050, 58835.0, 0
14008, 4202.4, 1
65675, 45972.5, 0
24981, 4996.2, 0
16052, 9631.2, 0
25788, 15472.8, 0
30605, 15302.5, 0
46498, 9299.6, 0
70311, 14062.2, 0
91327, 27398.1, 0
60882, 18264.6, 1
84366, 25309.8, 1
80324, 56226.8, 1
54539, 16361.7, 1
71980, 21594.0, 0
66931, 13386.2, 0
44837, 26902.2, 0
1789, 357.8, 0
56593, 28296.5, 0
52782, 15834.6, 0
43506, 13051.8, 0
20351, 6105.3, 0
96319, 48159.5, 1
48799, 14639.7, 0
93306, 27991.8, 1
70975, 42585.0, 0
87692, 26307.6, 1
10902, 6541.2, 1
35234, 10570.2, 0
2284, 1142.0, 0
86123, 25836.9, 0
37190, 22314.0, 0
43950, 13185.0, 0
78287, 23486.1, 0
32047, 6409.4, 0
24957, 4991.4, 0
57660, 11532.0, 0
31440, 15720.0, 0
95208, 66645.6, 1
74659, 14931.8, 0
35795, 7159.0, 0
78939, 55257.3, 0
2339, 1637.3, 1
16091, 4827.3, 0
35247, 17623.5, 0
40937, 12281.1, 1
54443, 16332.9, 0
10163, 5081.5, 0
83526, 41763.0, 0
19059, 11435.4, 1
39658, 11897.4, 1
3639, 727.8, 0
61057, 18317.1, 0
78839, 47303.4, 0
43296, 30307.2, 1
33772, 10131.6, 0
74512, 14902.4, 0
43586, 13075.8, 0
38671, 15468.4, 1
36039, 10811.7, 0
26481, 7944.3, 0
12209, 2441.8, 0
55944, 16783.2, 0
85093, 17018.6, 0
91669, 36667.6, 0
9732, 6812.4, 0
91729, 18345.8, 0
86238, 17247.6, 0
41826, 29278.2, 1
33223, 23256.1, 1
45920, 32144.0, 1
86856, 26056.8, 0
85953, 42976.5, 0
12640, 3792.0, 0
5283, 2641.5, 0
27805, 13902.5, 1
82269, 49361.4, 0
82641, 16528.2, 0
79893, 15978.6, 0
43825, 26295.0, 0
45820, 13746.0, 0
57659, 34595.4, 0
9918, 6942.6, 1
9803, 2940.9, 0
13786, 5514.4, 0
56148, 28074.0, 0
17946, 3589.2, 1
76157, 15231.4, 0
72471, 21741.3, 0
40916, 28641.2, 0
24169, 7250.7, 0
82204, 24661.2, 0
2546, 1527.6, 0
38562, 19281.0, 0
44043, 13212.9, 0
26997, 13498.5, 1
35196, 10558.8, 0
60014, 12002.8, 0
65615, 19684.5, 0
66470, 13294.0, 1
56199, 16859.7, 0
93442, 56065.2, 1
50870, 10174.0, 0
20538, 12322.8, 0
66653, 19995.9, 0
47561, 14268.3, 0
18566, 9283.0, 0
9862, 6903.4, 0
50111, 10022.2, 0
32309, 9692.7, 0
96412, 28923.6, 0
68791, 27516.4, 0
35620, 14248.0, 1
22392, 6717.6, 0
89975, 26992.5, 0
37631, 22578.6, 0
40743, 24445.8, 0
47706, 23853.0, 1
87297, 26189.1, 1
33671, 10101.3, 0
33169, 9950.7, 0
74539, 14907.8, 0
59424, 35654.4, 0
32519, 9755.7, 0
90521, 27156.3, 0
52996, 21198.4, 0
97583, 19516.6, 0
18407, 12884.9, 1
2959, 887.7, 0
60067, 18020.1, 0
99033, 29709.9, 1
57984, 23193.6, 1
60718, 18215.4, 1
59923, 17976.9, 1
60148, 18044.4, 0
57273, 17181.9, 0
32545, 22781.5, 1
22800, 6840.0, 1
27696, 19387.2, 1
49150, 29490.0, 0
6273, 2509.2, 0
8863, 2658.9, 0
36201, 14480.4, 0
18154, 5446.2, 0
83938, 25181.4, 0
46340, 18536.0, 1
19584, 5875.2, 0
17624, 3524.8, 0
44663, 13398.9, 1
53600, 10720.0, 0
65199, 13039.8, 0
27903, 5580.6, 0
13691, 8214.6, 0
81449, 24434.7, 1
28537, 5707.4, 0
3834, 1150.2, 0
24504, 12252.0, 0
97855, 48927.5, 0
69321, 20796.3, 0
79183, 23754.9, 0
83573, 33429.2, 0
60168, 18050.4, 0
42089, 29462.3, 0
98319, 68823.3, 0
83481, 16696.2, 0
24368, 7310.4, 0
32398, 19438.8, 0
40794, 12238.2, 0
72505, 21751.5, 0
45481, 13644.3, 0
87758, 17551.6, 0
35535, 10660.5, 0
28078, 5615.6, 0
62039, 18611.7, 0
18286, 3657.2, 0
45359, 13607.7, 0
61831, 18549.3, 1
65493, 32746.5, 0
2672, 534.4, 0
23003, 16102.1, 0
45224, 18089.6, 0
75942, 30376.8, 1
55412, 33247.2, 0
85193, 17038.6, 0
68343, 41005.8, 1
73803, 22140.9, 0
14090, 7045.0, 0
41083, 12324.9, 0
1505, 451.5, 0
69106, 34553.0, 0
99671, 29901.3, 0
2736, 1915.2, 0
13581, 4074.3, 0
10401, 3120.3, 0
92975, 18595.0, 0
57651, 11530.2, 0
20648, 4129.6, 0
1053, 315.9, 1
5584, 1675.2, 0
41667, 12500.1, 0
82791, 33116.4, 0
72904, 21871.2, 0
23636, 16545.2, 0
78983, 39491.5, 0
71294, 14258.8, 0
90992, 27297.6, 0
18446, 11067.6, 0
85548, 25664.4, 0
27242, 16345.2, 0
47629, 33340.3, 1
77790, 23337.0, 0
27249, 8174.7, 1
9619, 1923.8, 0
9104, 3641.6, 0
34802, 24361.4, 1
61080, 12216.0, 0
85621, 25686.3, 0
87794, 17558.8, 0
91599, 18319.8, 0
15028, 7514.0, 1
42868, 12860.4, 0
62851, 31425.5, 1
55021, 11004.2, 1
23031, 4606.2, 0
1483, 296.6, 1
29159, 8747.7, 0
82512, 49507.2, 1
42306, 25383.6, 1
37692, 7538.4, 1
97422, 58453.2, 1
32374, 9712.2, 0
12191, 2438.2, 0
10229, 3068.7, 0
31997, 9599.1, 0
34357, 13742.8, 0
93557, 46778.5, 0
12076, 4830.4, 0
76856, 23056.8, 0
41950, 8390.0, 1
76663, 22998.9, 0
62941, 18882.3, 0
15209, 4562.7, 1
94314, 28294.2, 0
51097, 15329.1, 1
44387, 17754.8, 0
85644, 34257.6, 0
34433, 24103.1, 1
38989, 27292.3, 0
78537, 23561.1, 0
35199, 7039.8, 0
35404, 7080.8, 1
95600, 19120.0, 0
96308, 38523.2, 0
86081, 60256.7, 1
36855, 11056.5, 0
66096, 19828.8, 0
30746, 6149.2, 0
12998, 2599.6, 0
58728, 23491.2, 0
97113, 29133.9, 0
76032, 22809.6, 0
73170, 36585.0, 0
49156, 14746.8, 0
89073, 26721.9, 0
80094, 32037.6, 0
92441, 27732.3, 0
9941, 2982.3, 1
95145, 57087.0, 0
49023, 34316.1, 0
51840, 25920.0, 0
49185, 29511.0, 1
45011, 13503.3, 0
19196, 3839.2, 0
33783, 10134.9, 0
69606, 20881.8, 0
80023, 24006.9, 0
72664, 43598.4, 1
89150, 26745.0, 0
91919, 36767.6, 1
62964, 18889.2, 0
75115, 22534.5, 1
33274, 9982.2, 0
70425, 21127.5, 0
57149, 11429.8, 0
21407, 6422.1, 0
6019, 1203.8, 0
12550, 7530.0, 0
93318, 27995.4, 0
45040, 13512.0, 0
88425, 61897.5, 1
74264, 29705.6, 0
16948, 5084.4, 0
78755, 15751.0, 0
13461, 6730.5, 0
52499, 10499.8, 0
91076, 27322.8, 0
40709, 16283.6, 0
72488, 21746.4, 0
91461, 27438.3, 0
5452, 1090.4, 0
41893, 8378.6, 0
58155, 11631.0, 0
38572, 19286.0, 1
58166, 34899.6, 1
8558, 1711.6, 1
40172, 24103.2, 0
63550, 12710.0, 0
21524, 6457.2, 0
58580, 17574.0, 1
59841, 17952.3, 0
65706, 13141.2, 0
70148, 21044.4, 0
2714, 542.8, 0
27861, 13930.5, 0
54893, 27446.5, 0
10972, 3291.6, 1
44048, 13214.4, 0
96693, 29007.9, 0
92879, 65015.3, 0
36684, 11005.2, 0
28359, 8507.7, 0
99790, 19958.0, 0
33875, 6775.0, 0
52955, 10591.0, 0
86470, 25941.0, 0
55624, 16687.2, 0
25300, 7590.0, 0
63417, 19025.1, 0
79634, 47780.4, 0
59645, 17893.5, 0
86934, 17386.8, 0
48831, 9766.2, 1
71093, 42655.8, 1
18467, 7386.8, 1
66504, 19951.2, 0
55310, 16593.0, 0
25846, 18092.2, 0
48977, 9795.4, 0
67122, 26848.8, 1
88203, 52921.8, 1
98126, 19625.2, 0
63302, 18990.6, 1
70118, 21035.4, 1
97823, 48911.5, 0
15749, 4724.7, 0
83633, 25089.9, 0
52697, 15809.1, 1
9912, 6938.4, 1
48083, 28849.8, 0
58561, 17568.3, 1
46186, 23093.0, 1
33837, 10151.1, 0
25911, 7773.3, 0
3632, 2179.2, 1
13772, 4131.6, 0
96332, 19266.4, 0
47858, 19143.2, 0
20133, 4026.6, 0
53204, 15961.2, 0
68770, 20631.0, 0
16223, 3244.6, 1
25044, 12522.0, 0
34835, 10450.5, 0
93857, 18771.4, 0
6225, 3735.0, 0
54843, 21937.2, 1
93392, 56035.2, 0
83479, 50087.4, 1
55226, 38658.2, 0
57318, 22927.2, 1
45182, 31627.4, 1
42062, 25237.2, 0
33540, 20124.0, 1
94461, 66122.7, 1
77662, 23298.6, 0
75460, 15092.0, 0
58060, 17418.0, 0
55863, 39104.1, 0
61681, 12336.2, 1
44849, 22424.5, 0
32561, 16280.5, 0
87197, 43598.5, 0
33690, 10107.0, 0
64803, 45362.1, 1
85503, 25650.9, 1
10215, 3064.5, 0
52875, 10575.0, 0
71217, 42730.2, 1
89381, 26814.3, 0
99359, 39743.6, 0
42436, 25461.6, 1
35734, 10720.2, 0
22786, 6835.8, 0
57227, 11445.4, 0
53587, 10717.4, 0
89360, 62552.0, 1
29968, 17980.8, 0
62411, 18723.3, 0
28029, 8408.7, 0
4539, 1361.7, 1
40734, 16293.6, 0
99244, 19848.8, 0
65624, 13124.8, 0
68680, 34340.0, 0
20910, 8364.0, 0
14664, 7332.0, 0
61444, 18433.2, 1
41885, 8377.0, 0
76990, 15398.0, 0
27605, 19323.5, 1
30103, 6020.6, 0
37704, 7540.8, 0
22561, 4512.2, 0
7277, 2183.1, 0
57700, 34620.0, 0
39981, 27986.7, 1
85080, 25524.0, 0
36197, 10859.1, 0
58057, 11611.4, 0
60420, 42294.0, 1
96983, 29094.9, 0
6865, 1373.0, 0
29047, 8714.1, 0
56253, 16875.9, 1
40278, 20139.0, 0
46473, 13941.9, 1
50651, 10130.2, 0
56256, 11251.2, 0
42477, 8495.4, 0
29798, 17878.8, 0
53545, 37481.5, 0
72890, 21867.0, 1
52499, 15749.7, 0
44667, 31266.9, 1
38642, 7728.4, 0
41195, 12358.5, 0
33625, 20175.0, 0
7494, 5245.8, 1
20400, 14280.0, 1
73391, 22017.3, 0
13032, 3909.6, 0
8366, 1673.2, 0
71701, 21510.3, 0
60493, 18147.9, 0
45313, 13593.9, 0
51572, 30943.2, 0
76577, 22973.1, 0
93035, 65124.5, 1
36965, 11089.5, 0
45669, 13700.7, 0
95084, 28525.2, 0
39117, 11735.1, 0
95417, 66791.9, 1
38498, 23098.8, 0
44772, 13431.6, 0
54046, 10809.2, 0
56474, 11294.8, 0
25737, 7721.1, 0
1025, 615.0, 0
76782, 23034.6, 0
13016, 2603.2, 0
45315, 9063.0, 0
9134, 5480.4, 0
53934, 16180.2, 0
40495, 24297.0, 0
65012, 32506.0, 1
74198, 29679.2, 0
57244, 22897.6, 0
39742, 11922.6, 0
17432, 5229.6, 0
90594, 27178.2, 0
96408, 28922.4, 1
4398, 879.6, 0
70622, 49435.4, 0
68510, 20553.0, 0
73667, 36833.5, 0
96190, 57714.0, 0
65205, 19561.5, 0
5230, 1569.0, 0
27380, 13690.0, 0
2661, 532.2, 0
20248, 8099.2, 1
22662, 6798.6, 0
15630, 4689.0, 0
68400, 20520.0, 0
56476, 33885.6, 0
77421, 15484.2, 0
1091, 763.7, 1
36136, 7227.2, 0
38668, 11600.4, 0
53311, 15993.3, 0
74805, 22441.5, 0
62026, 18607.8, 0
81676, 40838.0, 0
43019, 12905.7, 0
26977, 16186.2, 1
24789, 17352.3, 1
69442, 20832.6, 0
41954, 8390.8, 0
81964, 40982.0, 1
81725, 24517.5, 0
83715, 58600.5, 1
13591, 9513.7, 1
61217, 18365.1, 0
96487, 28946.1, 0
87376, 61163.2, 1
93872, 18774.4, 0
96194, 28858.2, 0
89890, 26967.0, 0
22613, 9045.2, 1
95863, 28758.9, 0
15661, 3132.2, 0
17452, 5235.6, 0
83552, 41776.0, 1
84146, 50487.6, 0
61140, 18342.0, 0
84064, 33625.6, 0
13208, 2641.6, 1
83153, 24945.9, 0
16209, 3241.8, 0
13905, 4171.5, 0
12745, 3823.5, 0
31071, 18642.6, 1
99464, 19892.8, 0
12813, 2562.6, 0
86779, 34711.6, 0
86817, 26045.1, 0
70357, 14071.4, 0
1504, 451.2, 0
42855, 12856.5, 0
36971, 14788.4, 0
49612, 14883.6, 0
30967, 21676.9, 0
57527, 11505.4, 0
46385, 13915.5, 1
71619, 21485.7, 0
14074, 7037.0, 1
41807, 29264.9, 1
20341, 8136.4, 0
9785, 2935.5, 0
12675, 3802.5, 0
39569, 11870.7, 0
37506, 11251.8, 0
83968, 25190.4, 0
14927, 10448.9, 1
10596, 3178.8, 0
31901, 9570.3, 0
2708, 1624.8, 0
47400, 14220.0, 0
74161, 22248.3, 0
49400, 14820.0, 0
52247, 15674.1, 0
89219, 26765.7, 0
58834, 17650.2, 0
99011, 29703.3, 0
82888, 24866.4, 1
21635, 8654.0, 0
48027, 14408.1, 0
59125, 29562.5, 0
74424, 22327.2, 0
23360, 4672.0, 0
30534, 6106.8, 0
82306, 41153.0, 1
68289, 20486.7, 0
6997, 1399.4, 0
28921, 5784.2, 0
1657, 994.2, 0
3759, 751.8, 0
21462, 4292.4, 0
12811, 2562.2, 0
27847, 5569.4, 0
2049, 614.7, 0
94900, 37960.0, 1
41434, 20717.0, 0
47364, 14209.2, 0
68197, 40918.2, 1
1525, 1067.5, 0
40898, 12269.4, 1
42854, 25712.4, 0
78944, 23683.2, 0
98455, 39382.0, 0
96426, 28927.8, 0
89235, 62464.5, 0
61663, 18498.9, 0
7711, 2313.3, 0
62526, 43768.2, 1
78250, 46950.0, 0
53747, 21498.8, 0
36270, 18135.0, 0
42881, 12864.3, 0
58129, 23251.6, 0
35848, 17924.0, 0
91960, 18392.0, 0
46683, 32678.1, 1
64631, 25852.4, 0
84582, 33832.8, 1
45915, 32140.5, 0
67608, 20282.4, 0
21500, 12900.0, 0
77380, 15476.0, 0
73210, 43926.0, 0
33650, 16825.0, 1
57249, 22899.6, 0
25130, 7539.0, 0
43439, 13031.7, 0
96123, 19224.6, 0
22969, 6890.7, 0
42560, 12768.0, 1
60234, 12046.8, 0
69764, 20929.2, 0
49917, 29950.2, 0
12792, 6396.0, 0
90952, 27285.6, 0
41293, 20646.5, 1
13777, 4133.1, 0
73581, 51506.7, 1
69080, 20724.0, 0
67457, 13491.4, 0
38818, 27172.6, 1
43891, 13167.3, 0
63619, 19085.7, 0
17235, 5170.5, 0
41466, 12439.8, 0
75310, 22593.0, 1
31408, 9422.4, 0
37928, 11378.4, 0
70264, 21079.2, 0
85363, 25608.9, 0
64844, 32422.0, 0
32403, 9720.9, 0
15783, 4734.9, 0
65903, 19770.9, 0
20921, 6276.3, 0
54591, 16377.3, 0
11809, 2361.8, 0
38122, 11436.6, 0
8982, 4491.0, 0
72079, 43247.4, 1
69584, 13916.8, 0
70208, 14041.6, 0
38572, 7714.4, 0
30193, 6038.6, 0
76453, 30581.2, 0
85255, 42627.5, 0
42612, 12783.6, 0
63841, 31920.5, 0
10957, 2191.4, 0
54240, 32544.0, 0
97368, 29210.4, 0
21036, 4207.2, 0
23399, 7019.7, 0
53028, 15908.4, 1
9956, 5973.6, 0
25498, 12749.0, 0
67496, 47247.2, 0
90736, 54441.6, 0
63335, 19000.5, 0
73801, 22140.3, 0
83938, 16787.6, 0
14532, 2906.4, 1
29705, 5941.0, 0
65512, 19653.6, 0
89321, 53592.6, 0
92447, 27734.1, 0
91857, 18371.4, 0
84756, 16951.2, 0
99409, 19881.8, 0
67232, 26892.8, 0
65800, 19740.0, 0
40178, 12053.4, 0
31377, 9413.1, 0
31595, 9478.5, 0
75691, 15138.2, 0
47101, 14130.3, 0
47770, 14331.0, 0
2975, 1487.5, 0
49362, 9872.4, 0
57711, 11542.2, 0
12852, 8996.4, 1
80886, 24265.8, 0
85482, 25644.6, 0
18927, 9463.5, 1
7257, 1451.4, 1
4176, 1670.4, 1
48543, 33980.1, 0
63108, 44175.6, 0
65418, 19625.4, 0
33982, 10194.6, 0
14704, 4411.2, 0
57067, 17120.1, 0
2241, 672.3, 0
19864, 5959.2, 0
49360, 9872.0, 0
59444, 23777.6, 0
1767, 1236.9, 1
42982, 8596.4, 0
91162, 63813.4, 1
53932, 16179.6, 0
46041, 13812.3, 0
97686, 29305.8, 0
34368, 10310.4, 0
4034, 1613.6, 0
79490, 23847.0, 0
4437, 1331.1, 0
14309, 7154.5, 1
18337, 5501.1, 0
13592, 4077.6, 1
36585, 21951.0, 0
8503, 2550.9, 0
82213, 24663.9, 0
16200, 4860.0, 0
53921, 10784.2, 1
36984, 11095.2, 0
10934, 2186.8, 0
84216, 42108.0, 0
82029, 16405.8, 0
41332, 12399.6, 0
5173, 1034.6, 0
88963, 26688.9, 0
41835, 8367.0, 0
48970, 34279.0, 0
52364, 15709.2, 0
19354, 5806.2, 0
99333, 29799.9, 0
38256, 11476.8, 1
7669, 4601.4, 0
89148, 44574.0, 1
81484, 24445.2, 0
8394, 1678.8, 0
73903, 22170.9, 0
45426, 27255.6, 0
20680, 10340.0, 0
15259, 7629.5, 1
50257, 15077.1, 0
74385, 52069.5, 0
5746, 1149.2, 0
32887, 9866.1, 0
97997, 29399.1, 0
2858, 857.4, 0
38857, 19428.5, 1
66261, 39756.6, 0
33449, 6689.8, 0
42464, 8492.8, 0
63064, 18919.2, 0
55887, 11177.4, 0
83728, 50236.8, 0
18072, 5421.6, 0
88372, 44186.0, 0
45267, 13580.1, 0
9744, 2923.2, 0
36755, 11026.5, 1
9987, 2996.1, 1
83368, 33347.2, 1
51948, 36363.6, 1
89086, 26725.8, 0
6132, 4292.4, 1
68884, 34442.0, 0
48510, 24255.0, 0
35560, 10668.0, 0
33703, 10110.9, 0
92137, 18427.4, 0
52853, 31711.8, 0
22773, 9109.2, 0
13296, 9307.2, 0
65938, 13187.6, 0
18068, 9034.0, 1
77417, 23225.1, 0
84584, 25375.2, 1
63355, 31677.5, 1
14127, 4238.1, 0
71687, 28674.8, 0
56547, 16964.1, 0
72912, 21873.6, 0
65766, 13153.2, 1
9936, 1987.2, 0
19867, 5960.1, 0
38368, 11510.4, 0
83503, 25050.9, 0
44091, 8818.2, 0
70814, 28325.6, 1
10362, 4144.8, 1
70396, 28158.4, 0
35654, 21392.4, 0
36197, 7239.4, 0
67433, 40459.8, 0
87245, 61071.5, 0
9959, 6971.3, 0
51609, 36126.3, 1
85294, 25588.2, 0
87001, 34800.4, 0
28407, 8522.1, 0
11429, 8000.3, 1
34202, 10260.6, 1
87818, 26345.4, 0
2944, 1766.4, 1
27662, 13831.0, 0
61364, 18409.2, 1
82611, 24783.3, 0
81273, 24381.9, 0
75128, 22538.4, 1
91905, 36762.0, 0
65357, 32678.5, 1
22815, 11407.5, 0
7237, 1447.4, 0
36649, 10994.7, 1
77703, 15540.6, 0
60479, 18143.7, 0
42395, 12718.5, 0
50248, 30148.8, 0
17982, 3596.4, 0
29490, 17694.0, 1
4466, 893.2, 0
37865, 11359.5, 0
34153, 10245.9, 0
98359, 68851.3, 0
46844, 14053.2, 0
39893, 11967.9, 0
36710, 11013.0, 0
69613, 20883.9, 0
63008, 18902.4, 1
16583, 4974.9, 0
71923, 43153.8, 1
99266, 69486.2, 1
58494, 40945.8, 1
75231, 15046.2, 0
95540, 47770.0, 0
97990, 19598.0, 0
14312, 10018.4, 1
23592, 11796.0, 1
24978, 17484.6, 1
50984, 10196.8, 0
93423, 18684.6, 0
90451, 45225.5, 1
83678, 58574.6, 1
82841, 41420.5, 0
96646, 67652.2, 0
40877, 12263.1, 0
40283, 12084.9, 0
1152, 345.6, 0
75296, 22588.8, 0
17936, 7174.4, 0
35668, 7133.6, 0
6479, 1295.8, 1
19973, 7989.2, 0
44170, 17668.0, 1
55101, 27550.5, 0
21363, 10681.5, 0
63010, 12602.0, 0
72982, 43789.2, 1
72919, 43751.4, 0
83074, 24922.2, 0
56101, 16830.3, 0
40524, 12157.2, 0
51595, 15478.5, 0
76244, 22873.2, 0
2400, 720.0, 0
64419, 12883.8, 0
57941, 17382.3, 1
15844, 4753.2, 0
43280, 12984.0, 0
8997, 6297.9, 1
12821, 7692.6, 0
71060, 21318.0, 1
46822, 9364.4, 0
94668, 18933.6, 0
20964, 4192.8, 0
67384, 40430.4, 1
82252, 24675.6, 1
19570, 5871.0, 0
25172, 5034.4, 0
46045, 32231.5, 0
39471, 7894.2, 1
55070, 27535.0, 1
87590, 43795.0, 0
9230, 1846.0, 0
62224, 18667.2, 0
56110, 16833.0, 0
68645, 20593.5, 0
16588, 4976.4, 0
99489, 19897.8, 0
61188, 24475.2, 1
44562, 17824.8, 1
68215, 34107.5, 0
17222, 5166.6, 0
10865, 2173.0, 0
76459, 22937.7, 0
95756, 19151.2, 0
90754, 18150.8, 0
83719, 16743.8, 0
61633, 24653.2, 0
46371, 9274.2, 0
36488, 10946.4, 0
67665, 40599.0, 0
90041, 27012.3, 1
19798, 5939.4, 1
54381, 27190.5, 1
61410, 24564.0, 1
13583, 8149.8, 0
58808, 41165.6, 1
25655, 17958.5, 1
15598, 3119.6, 0
43714, 26228.4, 0
46761, 28056.6, 0
25482, 7644.6, 0
83668, 25100.4, 1
37097, 11129.1, 0
52371, 15711.3, 0
75915, 30366.0, 0
50780, 10156.0, 0
95560, 19112.0, 0
52985, 31791.0, 0
12908, 2581.6, 0
21137, 6341.1, 0
94132, 65892.4, 0
71995, 21598.5, 0
64292, 12858.4, 0
37264, 11179.2, 0
81439, 57007.3, 0
25704, 17992.8, 1
75495, 22648.5, 0
48022, 14406.6, 0
53080, 21232.0, 1
47083, 14124.9, 0
1883, 564.9, 0
79109, 47465.4, 0
4088, 1226.4, 0
2277, 455.4, 0
33793, 10137.9, 0
94762, 56857.2, 0
69095, 20728.5, 0
51972, 36380.4, 1
47112, 32978.4, 1
46258, 13877.4, 0
81787, 32714.8, 0
94954, 28486.2, 0
68835, 20650.5, 0
73677, 22103.1, 0
66964, 13392.8, 0
84268, 25280.4, 0
47073, 18829.2, 0
11792, 3537.6, 0
14085, 8451.0, 0
1127, 788.9, 1
49702, 14910.6, 0
39923, 19961.5, 0
18118, 10870.8, 0
47816, 28689.6, 0
6123, 1836.9, 0
74070, 22221.0, 1
36031, 25221.7, 1
77925, 23377.5, 0
60851, 30425.5, 0
10876, 7613.2, 1
87879, 52727.4, 0
70496, 14099.2, 0
49828, 24914.0, 0
15774, 9464.4, 0
43794, 13138.2, 0
11527, 3458.1, 0
81192, 24357.6, 0
53218, 26609.0, 0
55341, 11068.2, 0
63919, 19175.7, 0
44515, 13354.5, 0
75330, 22599.0, 0
30216, 9064.8, 0
92304, 18460.8, 0
20970, 8388.0, 1
11529, 6917.4, 0
61007, 24402.8, 0
74841, 22452.3, 1
1232, 369.6, 0
38869, 19434.5, 1
18096, 5428.8, 0
49731, 19892.4, 0
13995, 2799.0, 0
20682, 12409.2, 0
30841, 9252.3, 0
54288, 38001.6, 1
2336, 700.8, 0
75389, 22616.7, 0
80184, 16036.8, 0
56267, 16880.1, 0
89997, 26999.1, 1
44968, 26980.8, 1
41243, 24745.8, 0
86038, 17207.6, 0
55273, 11054.6, 0
34208, 13683.2, 1
84088, 58861.6, 1
26697, 5339.4, 0
59087, 17726.1, 0
92998, 37199.2, 0
59320, 11864.0, 0
25635, 7690.5, 0
94808, 37923.2, 0
20715, 6214.5, 0
86883, 17376.6, 0
66659, 39995.4, 1
98960, 19792.0, 0
55275, 16582.5, 0
46690, 14007.0, 0
32594, 9778.2, 0
74601, 52220.7, 1
67246, 26898.4, 0
32365, 9709.5, 0
69863, 34931.5, 0
69340, 20802.0, 1
48379, 14513.7, 0
41217, 12365.1, 0
83153, 49891.8, 0
83130, 24939.0, 0
83788, 16757.6, 0
3369, 1010.7, 0
59935, 17980.5, 0
65766, 19729.8, 0
82160, 41080.0, 0
36515, 7303.0, 0
80484, 32193.6, 0
73103, 51172.1, 0
64643, 19392.9, 0
36964, 18482.0, 1
2356, 471.2, 0
79907, 23972.1, 0
4754, 2377.0, 0
1240, 248.0, 0
88138, 52882.8, 0
69014, 13802.8, 1
15187, 7593.5, 0
88128, 52876.8, 0
56403, 16920.9, 1
93920, 18784.0, 0
25959, 7787.7, 0
5794, 1738.2, 0
70631, 42378.6, 0
22594, 6778.2, 0
65763, 46034.1, 1
99949, 29984.7, 1
7037, 2111.1, 0
54269, 10853.8, 0
29562, 17737.2, 0
31316, 21921.2, 1
76067, 22820.1, 1
19010, 5703.0, 0
44010, 26406.0, 0
26372, 7911.6, 0
45868, 9173.6, 0
73145, 21943.5, 0
72516, 21754.8, 0
72816, 21844.8, 0
45330, 18132.0, 0
26772, 10708.8, 1
57332, 17199.6, 0
20801, 6240.3, 1
18317, 5495.1, 0
14246, 7123.0, 1
67421, 40452.6, 1
83093, 24927.9, 1
32827, 22978.9, 0
79591, 15918.2, 1
19012, 5703.6, 0
57726, 23090.4, 0
82622, 33048.8, 0
64318, 45022.6, 1
5690, 1138.0, 0
