id,value,proposed,result
9, 3221, 966.3, 0
6, 2866, 1146.4, 0
3, 3293, 1646.5, 0
3, 4282, 2141.0, 0
2, 5925, 1185.0, 1
3, 4621, 2310.5, 1
5, 8582, 1716.4, 0
5, 7611, 1522.2, 0
1, 8202, 2460.6, 0
1, 5256, 1576.8, 0
8, 6957, 2087.1, 0
2, 1762, 352.4, 0
9, 7617, 2285.1, 0
4, 9583, 5749.8, 1
9, 1911, 573.3, 0
6, 3926, 1570.4, 0
3, 7962, 3981.0, 0
5, 2500, 500.0, 0
9, 7604, 2281.2, 1
1, 6521, 1956.3, 0
0, 2960, 2072.0, 1
2, 1592, 318.4, 1
7, 6470, 1941.0, 0
3, 4490, 2245.0, 0
0, 6317, 4421.9, 0
0, 3753, 2627.1, 1
0, 1926, 1348.2, 0
9, 9004, 2701.2, 0
4, 3847, 2308.2, 1
7, 9620, 2886.0, 1
6, 9941, 3976.4, 1
1, 7696, 2308.8, 0
5, 4923, 984.6, 0
8, 6026, 1807.8, 0
4, 4050, 2430.0, 0
3, 4713, 2356.5, 1
6, 9326, 3730.4, 0
4, 4645, 2787.0, 0
8, 6788, 2036.4, 0
5, 3375, 675.0, 0
0, 3455, 2418.5, 1
2, 4234, 846.8, 0
4, 8325, 4995.0, 0
1, 1270, 381.0, 1
3, 6603, 3301.5, 0
9, 7450, 2235.0, 1
0, 7327, 5128.9, 0
5, 5831, 1166.2, 0
0, 9542, 6679.4, 1
8, 3326, 997.8, 0
5, 7908, 1581.6, 0
4, 2755, 1653.0, 0
2, 7157, 1431.4, 0
0, 7283, 5098.1, 1
9, 2103, 630.9, 0
6, 6494, 2597.6, 0
8, 9538, 2861.4, 0
8, 2383, 714.9, 0
2, 4468, 893.6, 0
4, 6448, 3868.8, 0
4, 7783, 4669.8, 0
9, 8197, 2459.1, 0
8, 5027, 1508.1, 0
7, 3419, 1025.7, 0
5, 4931, 986.2, 1
8, 2188, 656.4, 1
4, 5433, 3259.8, 1
4, 2998, 1798.8, 1
9, 4998, 1499.4, 1
9, 2025, 607.5, 0
3, 4395, 2197.5, 1
0, 7457, 5219.9, 0
3, 1175, 587.5, 0
2, 2127, 425.4, 1
4, 6755, 4053.0, 0
8, 3258, 977.4, 0
2, 9660, 1932.0, 1
9, 8529, 2558.7, 1
9, 4310, 1293.0, 1
1, 3960, 1188.0, 1
5, 1097, 219.4, 0
5, 9560, 1912.0, 0
2, 5309, 1061.8, 0
4, 4449, 2669.4, 0
7, 1137, 341.1, 0
7, 4464, 1339.2, 1
6, 7515, 3006.0, 0
1, 3852, 1155.6, 0
5, 6599, 1319.8, 0
6, 6452, 2580.8, 0
2, 6819, 1363.8, 0
4, 9288, 5572.8, 0
1, 9138, 2741.4, 0
7, 7378, 2213.4, 0
2, 5552, 1110.4, 0
0, 5852, 4096.4, 0
1, 6920, 2076.0, 1
2, 9647, 1929.4, 1
1, 7677, 2303.1, 0
6, 2775, 1110.0, 1
3, 5643, 2821.5, 0
0, 1669, 1168.3, 0
2, 8344, 1668.8, 0
5, 3201, 640.2, 0
4, 2953, 1771.8, 0
5, 5714, 1142.8, 0
8, 7246, 2173.8, 0
5, 2900, 580.0, 0
2, 8383, 1676.6, 0
8, 7710, 2313.0, 0
0, 1524, 1066.8, 0
6, 5424, 2169.6, 0
1, 4749, 1424.7, 1
7, 6007, 1802.1, 0
8, 3861, 1158.3, 0
1, 2823, 846.9, 1
9, 3039, 911.7, 0
6, 3342, 1336.8, 1
6, 5779, 2311.6, 0
2, 8119, 1623.8, 0
0, 8312, 5818.4, 0
2, 2930, 586.0, 0
6, 2028, 811.2, 0
2, 4653, 930.6, 0
5, 7524, 1504.8, 0
5, 8095, 1619.0, 0
4, 2998, 1798.8, 1
9, 4118, 1235.4, 0
8, 1603, 480.9, 0
5, 8373, 1674.6, 1
1, 8163, 2448.9, 0
4, 9048, 5428.8, 0
5, 6079, 1215.8, 1
9, 2063, 618.9, 0
9, 2295, 688.5, 1
6, 6967, 2786.8, 0
8, 1184, 355.2, 0
1, 4110, 1233.0, 1
1, 6360, 1908.0, 0
9, 1313, 393.9, 1
1, 5580, 1674.0, 1
5, 2776, 555.2, 0
9, 7762, 2328.6, 0
9, 8125, 2437.5, 0
1, 1670, 501.0, 0
1, 5281, 1584.3, 0
6, 2272, 908.8, 1
4, 1119, 671.4, 1
8, 5970, 1791.0, 0
5, 5519, 1103.8, 0
3, 3794, 1897.0, 1
2, 8806, 1761.2, 0
0, 7499, 5249.3, 0
5, 9569, 1913.8, 1
9, 3420, 1026.0, 0
0, 3093, 2165.1, 0
3, 1098, 549.0, 1
2, 1483, 296.6, 0
4, 4182, 2509.2, 0
0, 4829, 3380.3, 1
2, 3790, 758.0, 0
3, 2777, 1388.5, 0
2, 9580, 1916.0, 0
6, 4438, 1775.2, 1
8, 3262, 978.6, 0
8, 4558, 1367.4, 0
8, 2020, 606.0, 0
0, 5827, 4078.9, 0
7, 3616, 1084.8, 1
7, 8712, 2613.6, 1
6, 7599, 3039.6, 0
2, 8868, 1773.6, 0
9, 2126, 637.8, 0
5, 5173, 1034.6, 1
0, 6976, 4883.2, 0
0, 1801, 1260.7, 1
9, 4496, 1348.8, 0
5, 8569, 1713.8, 0
0, 8649, 6054.3, 1
7, 3817, 1145.1, 0
2, 2667, 533.4, 0
2, 8889, 1777.8, 0
3, 9878, 4939.0, 1
4, 8887, 5332.2, 1
5, 8991, 1798.2, 1
6, 9242, 3696.8, 0
4, 3313, 1987.8, 0
8, 3078, 923.4, 1
5, 3248, 649.6, 0
5, 3924, 784.8, 0
0, 8246, 5772.2, 0
3, 9916, 4958.0, 0
4, 1693, 1015.8, 0
6, 1131, 452.4, 0
3, 6310, 3155.0, 0
9, 3608, 1082.4, 1
4, 9011, 5406.6, 0
3, 5758, 2879.0, 0
4, 1275, 765.0, 0
8, 4111, 1233.3, 1
3, 1060, 530.0, 0
3, 8744, 4372.0, 0
7, 8671, 2601.3, 0
0, 2059, 1441.3, 0
3, 3568, 1784.0, 0
2, 8904, 1780.8, 0
9, 5448, 1634.4, 0
3, 3579, 1789.5, 1
7, 6186, 1855.8, 0
6, 8972, 3588.8, 0
2, 7402, 1480.4, 0
1, 2827, 848.1, 0
1, 9893, 2967.9, 0
5, 9351, 1870.2, 0
2, 2262, 452.4, 0
4, 1489, 893.4, 0
0, 7827, 5478.9, 0
6, 8652, 3460.8, 1
5, 4810, 962.0, 1
7, 1737, 521.1, 0
7, 4539, 1361.7, 0
4, 6103, 3661.8, 0
8, 3020, 906.0, 0
8, 6689, 2006.7, 1
7, 3557, 1067.1, 0
2, 7354, 1470.8, 1
9, 3144, 943.2, 0
0, 7998, 5598.6, 0
7, 8626, 2587.8, 0
4, 9266, 5559.6, 0
8, 5062, 1518.6, 0
4, 2869, 1721.4, 1
5, 6298, 1259.6, 0
7, 4480, 1344.0, 1
3, 8315, 4157.5, 1
5, 5840, 1168.0, 1
6, 3057, 1222.8, 0
4, 4045, 2427.0, 1
5, 2997, 599.4, 0
4, 3619, 2171.4, 0
9, 6799, 2039.7, 1
5, 6921, 1384.2, 0
4, 7450, 4470.0, 0
9, 1808, 542.4, 0
7, 1864, 559.2, 0
2, 2862, 572.4, 0
8, 7334, 2200.2, 0
6, 5930, 2372.0, 0
9, 1649, 494.7, 0
1, 3032, 909.6, 1
0, 9707, 6794.9, 0
0, 5070, 3549.0, 0
5, 1849, 369.8, 1
4, 3679, 2207.4, 0
5, 7588, 1517.6, 0
0, 8504, 5952.8, 0
1, 8414, 2524.2, 1
1, 9503, 2850.9, 0
3, 8293, 4146.5, 0
3, 3001, 1500.5, 0
0, 4657, 3259.9, 0
9, 2927, 878.1, 0
3, 4969, 2484.5, 0
1, 7456, 2236.8, 0
2, 7132, 1426.4, 0
3, 8296, 4148.0, 1
4, 6912, 4147.2, 1
1, 9477, 2843.1, 0
8, 8903, 2670.9, 1
5, 5182, 1036.4, 0
2, 7809, 1561.8, 0
3, 2916, 1458.0, 0
6, 6478, 2591.2, 0
1, 7973, 2391.9, 1
1, 7995, 2398.5, 0
7, 3471, 1041.3, 1
8, 8310, 2493.0, 1
2, 7472, 1494.4, 1
0, 1076, 753.2, 1
1, 2364, 709.2, 0
5, 5349, 1069.8, 0
4, 3672, 2203.2, 1
3, 8356, 4178.0, 0
7, 1170, 351.0, 1
9, 4006, 1201.8, 0
3, 2818, 1409.0, 0
7, 1079, 323.7, 0
9, 1544, 463.2, 1
2, 6883, 1376.6, 1
7, 3345, 1003.5, 1
2, 2547, 509.4, 0
6, 3038, 1215.2, 1
8, 3466, 1039.8, 1
2, 6441, 1288.2, 0
9, 6911, 2073.3, 0
1, 1292, 387.6, 0
4, 2865, 1719.0, 0
4, 1563, 937.8, 0
6, 7707, 3082.8, 0
1, 8724, 2617.2, 0
1, 3838, 1151.4, 0
6, 8947, 3578.8, 0
0, 8918, 6242.6, 1
6, 7839, 3135.6, 0
6, 3223, 1289.2, 0
7, 5761, 1728.3, 1
7, 4234, 1270.2, 0
1, 6216, 1864.8, 0
3, 1112, 556.0, 1
8, 5526, 1657.8, 0
3, 2469, 1234.5, 1
0, 5893, 4125.1, 0
7, 6139, 1841.7, 0
9, 5560, 1668.0, 0
9, 1179, 353.7, 0
5, 8543, 1708.6, 1
4, 4838, 2902.8, 1
6, 9277, 3710.8, 1
7, 2027, 608.1, 0
0, 2802, 1961.4, 0
7, 4524, 1357.2, 0
9, 8503, 2550.9, 0
2, 1017, 203.4, 0
7, 2198, 659.4, 0
8, 7118, 2135.4, 0
4, 2599, 1559.4, 1
8, 4690, 1407.0, 0
5, 7079, 1415.8, 1
2, 7961, 1592.2, 0
8, 4879, 1463.7, 0
5, 1748, 349.6, 0
5, 2362, 472.4, 0
6, 6508, 2603.2, 1
7, 2424, 727.2, 0
8, 8306, 2491.8, 0
8, 1863, 558.9, 0
6, 2276, 910.4, 0
4, 4023, 2413.8, 1
8, 6488, 1946.4, 0
4, 4032, 2419.2, 0
8, 2739, 821.7, 0
7, 4919, 1475.7, 0
0, 5084, 3558.8, 0
5, 1351, 270.2, 1
6, 7294, 2917.6, 1
3, 2605, 1302.5, 1
7, 1227, 368.1, 0
4, 8832, 5299.2, 0
0, 8120, 5684.0, 1
6, 6719, 2687.6, 0
3, 8728, 4364.0, 0
2, 8313, 1662.6, 0
8, 1612, 483.6, 0
4, 2247, 1348.2, 1
7, 8491, 2547.3, 0
6, 9040, 3616.0, 0
2, 9488, 1897.6, 0
3, 7634, 3817.0, 1
3, 4578, 2289.0, 0
2, 4055, 811.0, 0
5, 8415, 1683.0, 1
7, 2427, 728.1, 0
8, 1360, 408.0, 0
6, 5517, 2206.8, 0
5, 1162, 232.4, 0
0, 4706, 3294.2, 0
4, 7026, 4215.6, 1
0, 7890, 5523.0, 0
4, 4690, 2814.0, 1
2, 2478, 495.6, 0
8, 9228, 2768.4, 0
0, 3238, 2266.6, 0
9, 4892, 1467.6, 0
3, 8712, 4356.0, 0
4, 2616, 1569.6, 1
9, 9646, 2893.8, 0
3, 6078, 3039.0, 0
6, 8269, 3307.6, 1
1, 5467, 1640.1, 0
9, 5743, 1722.9, 0
0, 3330, 2331.0, 1
7, 4292, 1287.6, 0
3, 4176, 2088.0, 1
0, 9654, 6757.8, 1
5, 5878, 1175.6, 0
9, 9427, 2828.1, 1
5, 6516, 1303.2, 0
4, 2036, 1221.6, 0
2, 3181, 636.2, 1
6, 9823, 3929.2, 0
4, 2435, 1461.0, 0
4, 1262, 757.2, 1
5, 5098, 1019.6, 0
8, 9257, 2777.1, 0
7, 4523, 1356.9, 0
3, 6580, 3290.0, 0
8, 4067, 1220.1, 1
0, 6398, 4478.6, 0
0, 7383, 5168.1, 1
1, 8062, 2418.6, 1
2, 9544, 1908.8, 0
3, 7720, 3860.0, 0
6, 6864, 2745.6, 0
1, 1676, 502.8, 0
6, 1149, 459.6, 1
1, 9156, 2746.8, 0
4, 7535, 4521.0, 0
5, 1473, 294.6, 0
8, 5600, 1680.0, 1
9, 5273, 1581.9, 1
8, 9308, 2792.4, 0
3, 3364, 1682.0, 1
5, 6061, 1212.2, 0
5, 9249, 1849.8, 0
0, 2509, 1756.3, 1
9, 5017, 1505.1, 1
5, 7870, 1574.0, 0
3, 1787, 893.5, 1
9, 9589, 2876.7, 0
0, 7670, 5369.0, 0
1, 5121, 1536.3, 0
8, 5098, 1529.4, 0
0, 9020, 6314.0, 0
9, 8842, 2652.6, 1
4, 9476, 5685.6, 1
0, 4463, 3124.1, 0
7, 4520, 1356.0, 0
5, 7926, 1585.2, 0
6, 9505, 3802.0, 0
9, 7784, 2335.2, 0
5, 8257, 1651.4, 1
9, 1207, 362.1, 0
1, 5768, 1730.4, 0
9, 5941, 1782.3, 0
5, 5802, 1160.4, 0
3, 1549, 774.5, 0
8, 1326, 397.8, 0
8, 6942, 2082.6, 0
7, 6349, 1904.7, 0
8, 8617, 2585.1, 1
6, 1363, 545.2, 0
5, 9927, 1985.4, 0
9, 3376, 1012.8, 0
9, 4796, 1438.8, 1
6, 8012, 3204.8, 0
7, 8279, 2483.7, 0
7, 3290, 987.0, 1
6, 4194, 1677.6, 0
7, 6229, 1868.7, 1
2, 6211, 1242.2, 1
3, 1331, 665.5, 1
1, 5802, 1740.6, 0
6, 2628, 1051.2, 0
1, 3538, 1061.4, 1
4, 2962, 1777.2, 1
4, 8794, 5276.4, 1
8, 8477, 2543.1, 0
3, 6433, 3216.5, 0
7, 5471, 1641.3, 0
1, 5985, 1795.5, 0
4, 1833, 1099.8, 0
6, 3274, 1309.6, 0
1, 3463, 1038.9, 0
7, 3362, 1008.6, 0
8, 1900, 570.0, 1
1, 5180, 1554.0, 0
3, 6139, 3069.5, 0
2, 7613, 1522.6, 0
3, 4364, 2182.0, 0
6, 1097, 438.8, 0
5, 7976, 1595.2, 0
1, 6367, 1910.1, 0
2, 5789, 1157.8, 0
2, 2770, 554.0, 0
9, 8190, 2457.0, 0
0, 6345, 4441.5, 0
5, 3081, 616.2, 0
8, 4858, 1457.4, 0
0, 7175, 5022.5, 0
6, 5230, 2092.0, 1
5, 6115, 1223.0, 1
4, 7544, 4526.4, 0
5, 9921, 1984.2, 0
5, 5388, 1077.6, 0
0, 9208, 6445.6, 1
9, 4327, 1298.1, 1
8, 9332, 2799.6, 1
6, 9838, 3935.2, 1
5, 1652, 330.4, 1
1, 4608, 1382.4, 0
3, 6366, 3183.0, 1
4, 6543, 3925.8, 0
7, 8013, 2403.9, 0
4, 7575, 4545.0, 0
4, 4522, 2713.2, 1
3, 2025, 1012.5, 0
7, 4767, 1430.1, 0
0, 8243, 5770.1, 0
6, 8477, 3390.8, 1
9, 5982, 1794.6, 0
6, 6602, 2640.8, 0
4, 1608, 964.8, 0
6, 1917, 766.8, 0
5, 8140, 1628.0, 0
0, 6939, 4857.3, 1
1, 2272, 681.6, 0
1, 1583, 474.9, 0
9, 3477, 1043.1, 0
6, 7061, 2824.4, 1
5, 6932, 1386.4, 1
3, 2057, 1028.5, 0
6, 4522, 1808.8, 1
9, 3078, 923.4, 0
5, 9452, 1890.4, 0
4, 9426, 5655.6, 0
2, 5124, 1024.8, 0
3, 1132, 566.0, 0
0, 1278, 894.6, 0
4, 8997, 5398.2, 0
2, 2432, 486.4, 1
6, 3326, 1330.4, 0
0, 2076, 1453.2, 1
0, 7373, 5161.1, 0
8, 2638, 791.4, 1
7, 1982, 594.6, 0
5, 4220, 844.0, 0
3, 3305, 1652.5, 1
6, 5921, 2368.4, 0
3, 9397, 4698.5, 1
7, 3751, 1125.3, 1
3, 1153, 576.5, 0
2, 8254, 1650.8, 0
5, 3180, 636.0, 1
5, 4380, 876.0, 0
5, 3931, 786.2, 0
9, 1062, 318.6, 0
7, 2056, 616.8, 0
5, 6383, 1276.6, 0
8, 8189, 2456.7, 1
5, 3928, 785.6, 0
4, 5779, 3467.4, 0
2, 3482, 696.4, 0
0, 5624, 3936.8, 1
4, 4181, 2508.6, 0
0, 3913, 2739.1, 0
9, 9575, 2872.5, 0
3, 8910, 4455.0, 0
2, 6002, 1200.4, 0
2, 9493, 1898.6, 1
1, 5540, 1662.0, 1
3, 8441, 4220.5, 0
5, 2324, 464.8, 1
2, 7813, 1562.6, 1
9, 6588, 1976.4, 0
8, 8376, 2512.8, 0
2, 8846, 1769.2, 0
3, 9414, 4707.0, 0
7, 8625, 2587.5, 0
6, 2683, 1073.2, 0
6, 8775, 3510.0, 1
8, 7065, 2119.5, 0
5, 5158, 1031.6, 0
3, 6041, 3020.5, 0
0, 1442, 1009.4, 1
3, 3275, 1637.5, 1
6, 8932, 3572.8, 0
4, 3258, 1954.8, 1
6, 8733, 3493.2, 0
5, 3606, 721.2, 0
6, 3512, 1404.8, 1
2, 9281, 1856.2, 0
8, 8335, 2500.5, 1
2, 2000, 400.0, 0
8, 8395, 2518.5, 1
6, 1582, 632.8, 0
3, 6833, 3416.5, 0
1, 3819, 1145.7, 1
6, 2962, 1184.8, 0
3, 6712, 3356.0, 1
2, 9514, 1902.8, 0
4, 8784, 5270.4, 0
4, 6467, 3880.2, 1
1, 9655, 2896.5, 1
3, 1610, 805.0, 0
4, 5430, 3258.0, 0
1, 6420, 1926.0, 0
6, 7530, 3012.0, 0
3, 2444, 1222.0, 0
3, 4599, 2299.5, 0
4, 2552, 1531.2, 0
0, 3283, 2298.1, 1
4, 8958, 5374.8, 1
8, 5794, 1738.2, 0
1, 6708, 2012.4, 0
9, 8275, 2482.5, 0
3, 8335, 4167.5, 1
8, 5005, 1501.5, 1
5, 6779, 1355.8, 0
2, 3208, 641.6, 0
3, 5130, 2565.0, 0
6, 9185, 3674.0, 0
0, 7134, 4993.8, 0
6, 4529, 1811.6, 0
6, 1548, 619.2, 0
1, 8059, 2417.7, 0
9, 5136, 1540.8, 0
4, 7601, 4560.6, 1
7, 7122, 2136.6, 0
6, 5244, 2097.6, 0
8, 4332, 1299.6, 0
7, 7187, 2156.1, 1
1, 8725, 2617.5, 0
6, 3782, 1512.8, 1
6, 5667, 2266.8, 1
9, 3443, 1032.9, 0
3, 5829, 2914.5, 0
9, 4478, 1343.4, 0
1, 6316, 1894.8, 1
1, 1347, 404.1, 0
1, 2085, 625.5, 0
6, 4240, 1696.0, 1
5, 3741, 748.2, 1
8, 8458, 2537.4, 1
9, 5769, 1730.7, 0
8, 7396, 2218.8, 0
0, 3371, 2359.7, 1
2, 8097, 1619.4, 1
4, 8051, 4830.6, 0
7, 6752, 2025.6, 1
2, 5592, 1118.4, 0
6, 9034, 3613.6, 1
7, 7153, 2145.9, 0
2, 1744, 348.8, 0
1, 6372, 1911.6, 1
7, 2479, 743.7, 0
7, 6723, 2016.9, 1
0, 9178, 6424.6, 0
7, 3994, 1198.2, 0
4, 5351, 3210.6, 0
2, 3416, 683.2, 0
8, 9922, 2976.6, 1
8, 4639, 1391.7, 0
2, 6601, 1320.2, 0
7, 8519, 2555.7, 1
6, 3008, 1203.2, 0
7, 2837, 851.1, 0
0, 9247, 6472.9, 0
8, 3166, 949.8, 0
8, 3416, 1024.8, 0
4, 3324, 1994.4, 1
6, 5124, 2049.6, 0
0, 7068, 4947.6, 0
1, 6629, 1988.7, 0
9, 7928, 2378.4, 0
0, 9313, 6519.1, 1
0, 4124, 2886.8, 1
6, 1966, 786.4, 0
7, 3660, 1098.0, 0
8, 1321, 396.3, 0
9, 3998, 1199.4, 0
2, 2463, 492.6, 1
8, 9543, 2862.9, 1
1, 3600, 1080.0, 1
6, 7814, 3125.6, 0
6, 2643, 1057.2, 0
9, 1222, 366.6, 0
7, 2262, 678.6, 0
0, 1217, 851.9, 0
1, 7775, 2332.5, 0
5, 8451, 1690.2, 0
0, 8698, 6088.6, 0
7, 8804, 2641.2, 0
1, 8171, 2451.3, 0
1, 3861, 1158.3, 1
6, 2642, 1056.8, 0
9, 6226, 1867.8, 0
4, 8233, 4939.8, 0
3, 3376, 1688.0, 0
0, 8489, 5942.3, 0
2, 3473, 694.6, 1
7, 5155, 1546.5, 0
9, 7749, 2324.7, 1
8, 9565, 2869.5, 0
4, 7850, 4710.0, 0
4, 9698, 5818.8, 1
4, 8166, 4899.6, 1
7, 1035, 310.5, 0
4, 4258, 2554.8, 0
1, 6023, 1806.9, 0
0, 4981, 3486.7, 0
3, 5853, 2926.5, 0
0, 9714, 6799.8, 1
6, 6831, 2732.4, 0
6, 9124, 3649.6, 0
2, 8427, 1685.4, 1
4, 1085, 651.0, 0
4, 9222, 5533.2, 0
8, 1395, 418.5, 1
1, 1205, 361.5, 0
8, 2546, 763.8, 0
0, 3700, 2590.0, 0
5, 1148, 229.6, 0
9, 6624, 1987.2, 0
8, 8397, 2519.1, 0
6, 8426, 3370.4, 0
7, 5988, 1796.4, 0
8, 7097, 2129.1, 1
1, 6143, 1842.9, 0
7, 9912, 2973.6, 0
6, 9053, 3621.2, 1
8, 6794, 2038.2, 1
2, 4629, 925.8, 0
0, 7572, 5300.4, 0
2, 5151, 1030.2, 0
2, 4453, 890.6, 0
9, 3372, 1011.6, 1
2, 2696, 539.2, 0
2, 5402, 1080.4, 0
6, 6410, 2564.0, 0
1, 1525, 457.5, 0
0, 7078, 4954.6, 0
7, 8114, 2434.2, 1
1, 7434, 2230.2, 1
0, 6015, 4210.5, 0
2, 5823, 1164.6, 1
6, 7574, 3029.6, 0
1, 9314, 2794.2, 0
1, 4624, 1387.2, 0
8, 6643, 1992.9, 0
8, 3943, 1182.9, 0
1, 4424, 1327.2, 1
0, 4307, 3014.9, 0
1, 7022, 2106.6, 0
6, 4528, 1811.2, 0
4, 1945, 1167.0, 1
5, 5331, 1066.2, 0
7, 1702, 510.6, 0
4, 4047, 2428.2, 1
4, 6948, 4168.8, 0
5, 9059, 1811.8, 1
9, 3656, 1096.8, 1
8, 8737, 2621.1, 1
5, 3047, 609.4, 0
7, 4481, 1344.3, 0
9, 6462, 1938.6, 0
9, 2445, 733.5, 1
8, 4690, 1407.0, 0
9, 3252, 975.6, 0
5, 6772, 1354.4, 1
8, 8383, 2514.9, 0
3, 6030, 3015.0, 0
2, 6977, 1395.4, 0
8, 6918, 2075.4, 0
0, 1112, 778.4, 0
1, 6883, 2064.9, 1
6, 8216, 3286.4, 0
4, 1440, 864.0, 0
0, 1731, 1211.7, 0
3, 6732, 3366.0, 0
2, 6799, 1359.8, 0
5, 6125, 1225.0, 1
4, 2505, 1503.0, 0
9, 4034, 1210.2, 1
3, 9716, 4858.0, 0
7, 5866, 1759.8, 0
6, 8064, 3225.6, 0
0, 4520, 3164.0, 1
4, 5874, 3524.4, 1
6, 9065, 3626.0, 1
8, 9164, 2749.2, 1
6, 3315, 1326.0, 0
3, 5736, 2868.0, 0
7, 5677, 1703.1, 1
1, 8686, 2605.8, 1
0, 2754, 1927.8, 0
2, 6346, 1269.2, 0
1, 8737, 2621.1, 0
3, 1793, 896.5, 1
0, 2402, 1681.4, 1
8, 7198, 2159.4, 0
0, 3183, 2228.1, 1
3, 1304, 652.0, 0
8, 1543, 462.9, 0
3, 7531, 3765.5, 0
5, 1969, 393.8, 0
4, 5137, 3082.2, 1
5, 4546, 909.2, 1
0, 7646, 5352.2, 1
9, 8330, 2499.0, 1
9, 9723, 2916.9, 0
7, 1857, 557.1, 0
8, 3889, 1166.7, 0
0, 9995, 6996.5, 1
1, 4973, 1491.9, 0
7, 4480, 1344.0, 0
3, 7131, 3565.5, 1
3, 3470, 1735.0, 0
2, 4040, 808.0, 0
2, 3759, 751.8, 0
3, 3373, 1686.5, 0
5, 1878, 375.6, 0
3, 2672, 1336.0, 0
2, 1910, 382.0, 1
9, 4074, 1222.2, 1
7, 7738, 2321.4, 1
5, 6878, 1375.6, 0
8, 6884, 2065.2, 1
9, 7729, 2318.7, 1
2, 9199, 1839.8, 1
2, 1315, 263.0, 1
9, 3014, 904.2, 0
7, 4070, 1221.0, 0
0, 5791, 4053.7, 0
3, 9869, 4934.5, 1
3, 8010, 4005.0, 0
2, 4813, 962.6, 1
9, 2512, 753.6, 1
9, 1984, 595.2, 0
3, 1148, 574.0, 0
2, 5087, 1017.4, 0
9, 1067, 320.1, 0
6, 7188, 2875.2, 1
3, 3241, 1620.5, 0
9, 4541, 1362.3, 0
4, 3087, 1852.2, 1
2, 8454, 1690.8, 0
2, 9226, 1845.2, 0
1, 5552, 1665.6, 0
6, 4433, 1773.2, 1
4, 9132, 5479.2, 0
9, 6173, 1851.9, 0
4, 3521, 2112.6, 0
9, 6156, 1846.8, 0
8, 3064, 919.2, 1
1, 6463, 1938.9, 0
5, 8406, 1681.2, 0
8, 7268, 2180.4, 0
0, 8826, 6178.2, 0
4, 1782, 1069.2, 0
4, 2869, 1721.4, 0
3, 2745, 1372.5, 0
9, 2237, 671.1, 0
0, 1641, 1148.7, 0
4, 3715, 2229.0, 0
1, 4025, 1207.5, 0
7, 7059, 2117.7, 0
6, 6047, 2418.8, 0
8, 6182, 1854.6, 1
2, 5772, 1154.4, 0
2, 8183, 1636.6, 1
2, 5965, 1193.0, 0
6, 5692, 2276.8, 1
2, 6982, 1396.4, 0
8, 6552, 1965.6, 1
8, 8422, 2526.6, 0
5, 7735, 1547.0, 0
7, 3135, 940.5, 1
3, 2027, 1013.5, 0
9, 9918, 2975.4, 0
6, 2998, 1199.2, 0
0, 4348, 3043.6, 0
1, 9893, 2967.9, 1
1, 6995, 2098.5, 0
5, 7502, 1500.4, 0
0, 6744, 4720.8, 0
8, 6343, 1902.9, 0
4, 7576, 4545.6, 1
6, 3120, 1248.0, 0
7, 9678, 2903.4, 0
0, 4392, 3074.4, 0
4, 2557, 1534.2, 0
5, 6358, 1271.6, 0
0, 2442, 1709.4, 0
7, 7554, 2266.2, 0
9, 4911, 1473.3, 1
8, 7448, 2234.4, 1
4, 2204, 1322.4, 0
0, 4659, 3261.3, 0
5, 4623, 924.6, 1
5, 5399, 1079.8, 1
7, 5486, 1645.8, 0
8, 8892, 2667.6, 0
4, 1070, 642.0, 0
2, 6844, 1368.8, 0
8, 9931, 2979.3, 0
4, 9948, 5968.8, 0
6, 4954, 1981.6, 0
4, 6726, 4035.6, 1
5, 2922, 584.4, 0
9, 9273, 2781.9, 0
8, 1138, 341.4, 0
5, 1140, 228.0, 0
3, 6238, 3119.0, 0
9, 3825, 1147.5, 1
8, 7197, 2159.1, 1
9, 9615, 2884.5, 0
3, 2533, 1266.5, 0
3, 1081, 540.5, 0
3, 2769, 1384.5, 1
1, 1767, 530.1, 0
2, 1158, 231.6, 1
2, 5548, 1109.6, 0
8, 1742, 522.6, 0
2, 1100, 220.0, 1
4, 8165, 4899.0, 1
7, 8656, 2596.8, 0
2, 5584, 1116.8, 0
4, 4563, 2737.8, 0
3, 4026, 2013.0, 0
7, 2877, 863.1, 0
1, 9633, 2889.9, 1
1, 7537, 2261.1, 1
9, 2670, 801.0, 0
9, 5738, 1721.4, 0
3, 5918, 2959.0, 0
1, 3850, 1155.0, 1
0, 5892, 4124.4, 1
1, 8566, 2569.8, 0
7, 2647, 794.1, 0
0, 3171, 2219.7, 0
6, 4464, 1785.6, 0
3, 3103, 1551.5, 1
6, 6183, 2473.2, 0
7, 6214, 1864.2, 0
0, 5745, 4021.5, 1
6, 1005, 402.0, 0
8, 2709, 812.7, 0
8, 7050, 2115.0, 0
6, 4384, 1753.6, 0
5, 1321, 264.2, 0
0, 4403, 3082.1, 0
9, 7840, 2352.0, 0
8, 6013, 1803.9, 1
5, 2287, 457.4, 0
9, 4747, 1424.1, 0
3, 3322, 1661.0, 0
2, 9881, 1976.2, 1
7, 8299, 2489.7, 0
5, 2065, 413.0, 0
8, 4823, 1446.9, 1
9, 5594, 1678.2, 0
9, 7228, 2168.4, 0
6, 6534, 2613.6, 1
9, 4325, 1297.5, 0
2, 5944, 1188.8, 1
6, 4652, 1860.8, 0
